batter,player_name,mean_swing_length,mean_estimated_woba,pitch_count,swing_length_rank
444482,"Peralta, David",7.117262537878788,0.2885043859649123,528,252.0
453568,"Blackmon, Charlie",7.062351688311688,0.2615811518324607,847,276.0
455117,"Maldonado, Martín",7.503663805668016,0.22063963963963965,247,98.0
456781,"Solano, Donovan",6.9053309579831925,0.2649250936329588,595,339.0
457705,"McCutchen, Andrew",7.572725823529412,0.3000051150895141,850,70.0
457759,"Turner, Justin",6.250687719665272,0.27652971576227386,956,431.0
467793,"Santana, Carlos",7.516632680203045,0.2873670886075949,985,88.0
500743,"Rojas, Miguel",6.851892975047985,0.2893625954198473,521,355.0
502054,"Pham, Tommy",6.826259452926208,0.3082518337408313,786,364.0
502110,"Martinez, J.D.",8.3512555566905,0.3279173126614987,979,3.0
502671,"Goldschmidt, Paul",7.706110571895424,0.3316564885496183,1224,44.0
514888,"Altuve, Jose",7.679262637554585,0.2886082862523541,1145,49.0
516782,"Marte, Starling",7.092762204301075,0.3231854103343465,744,265.0
518595,"d'Arnaud, Travis",7.716125376884422,0.28343495934959345,597,42.0
518692,"Freeman, Freddie",6.7046290705394185,0.3225127201565558,1205,392.0
518735,"Grandal, Yasmani",7.229663935309973,0.30228125,371,197.0
518792,"Heyward, Jason",8.256958698347107,0.25989473684210523,484,5.0
518934,"LeMahieu, DJ",7.022151231671554,0.25542613636363637,341,296.0
519203,"Rizzo, Anthony",6.6875155681818175,0.2492463768115942,616,395.0
519317,"Stanton, Giancarlo",8.466258060747663,0.36059090909090913,856,2.0
521692,"Perez, Salvador",7.919162166285278,0.3365487804878049,1311,20.0
527038,"Flores, Wilmer",6.7931484297520655,0.2533236994219653,363,371.0
542194,"Bethancourt, Christian",7.286318954703832,0.2790416666666667,287,177.0
542303,"Ozuna, Marcell",7.304305395051875,0.3948904109589041,1253,167.0
543257,"Grossman, Robbie",6.428397799442896,0.24747953216374272,359,424.0
543309,"Higashioka, Kyle",7.236183636363636,0.30531380753138077,506,193.0
543510,"McCann, James",6.730463204545454,0.29646907216494844,440,388.0
543685,"Rendon, Anthony",6.6761361988304095,0.25844242424242425,342,398.0
543760,"Semien, Marcus",7.600204481361427,0.27765017064846415,1234,65.0
543807,"Springer, George",7.374197552182164,0.28762448132780083,1054,141.0
543877,"Vázquez, Christian",6.864904928315412,0.26977443609022556,558,352.0
545121,"Vargas, Ildemaro",6.965233108695653,0.2436771653543307,460,321.0
545341,"Grichuk, Randal",7.558214583333333,0.3475450643776824,504,76.0
545361,"Trout, Mike",7.4698859808612434,0.35855681818181817,209,106.0
547180,"Harper, Bryce",7.2205403539823,0.3289741035856574,1243,203.0
553869,"Díaz, Elias",6.916727429906543,0.2627269503546099,642,334.0
553993,"Suárez, Eugenio",7.716413938325991,0.3094621513944223,1135,41.0
570482,"Urshela, Gio",7.048681679644049,0.28263106796116505,899,280.0
571448,"Arenado, Nolan",8.174634271310724,0.2719138576779026,1091,7.0
571657,"Farmer, Kyle",6.747610952380952,0.24987634408602152,399,381.0
571745,"Haniger, Mitch",7.036499972027973,0.2635496894409938,715,288.0
571771,"Hernández, Enrique",7.285882695883133,0.26916231884057973,753,178.0
571912,"Maile, Luke",6.617441395348838,0.20642592592592593,258,405.0
571970,"Muncy, Max",7.100659260089686,0.2877874396135266,446,263.0
572138,"Singleton, Jon",7.004464205607477,0.29632558139534887,642,307.0
572191,"Taylor, Michael A.",6.969983091603053,0.2439054054054054,524,318.0
572233,"Walker, Christian",7.458578935960591,0.3124486873508353,1015,111.0
572761,"Carpenter, Matt",8.02454328125,0.2831376146788991,256,15.0
573262,"Yastrzemski, Mike",7.47904840665874,0.2752697201017812,841,104.0
575929,"Contreras, Willson",7.7777276415094345,0.320015444015444,636,29.0
578428,"Iglesias, Jose",6.753531152647975,0.28010238907849827,642,380.0
592178,"Bryant, Kris",7.886298477366255,0.2530841121495327,243,23.0
592192,"Canha, Mark",7.176546817576565,0.23292485549132946,751,225.0
592206,"Castellanos, Nick",7.486870440835267,0.3211501831501832,1293,102.0
592273,"Drury, Brandon",7.269731440536013,0.23326102941176471,597,182.0
592450,"Judge, Aaron",8.10709680334728,0.47406868686868686,1195,9.0
592518,"Machado, Manny",7.736089570957096,0.3331642335766424,1212,36.0
592626,"Pederson, Joc",7.567218070175438,0.328558064516129,741,73.0
592663,"Realmuto, J.T.",7.608594702702703,0.3269665653495441,740,62.0
592669,"Renfroe, Hunter",7.614978508522728,0.2682155172413793,704,61.0
592696,"Rosario, Eddie",7.092726866197183,0.24764258555133078,568,266.0
592885,"Yelich, Christian",7.39018496124031,0.3384375,516,134.0
593160,"Merrifield, Whit",6.741813742911153,0.2347280701754386,529,386.0
593428,"Bogaerts, Xander",7.162943231382979,0.29526649076517153,752,234.0
593871,"Polanco, Jorge",7.066851748768473,0.28753107344632767,812,273.0
594807,"Duvall, Adam",7.567927482758621,0.26691891891891895,580,71.0
595281,"Kiermaier, Kevin",6.887518326530612,0.22112385321100916,490,342.0
595777,"Profar, Jurickson",7.16992039543058,0.3060468085106383,1138,228.0
595879,"Báez, Javier",8.543376059322034,0.2615021645021645,472,1.0
595909,"Cave, Jake",6.879283028064993,0.26,677,347.0
595978,"Hedges, Austin",7.088360430107527,0.14028925619834712,279,268.0
596019,"Lindor, Francisco",7.472496622320769,0.3571186991869919,1353,105.0
596103,"Slater, Austin",6.664664941176471,0.2657986111111111,340,399.0
596117,"Stubbs, Garrett",6.83255221590909,0.19844827586206895,352,363.0
596142,"Sánchez, Gary",7.383251846153846,0.2765137614678899,455,138.0
596146,"Kepler, Max",7.356050893333333,0.28025,750,147.0
600869,"Candelario, Jeimer",7.699822131736528,0.2620054794520548,835,46.0
602104,"Urías, Ramón",7.402773537037037,0.29256147540983607,540,127.0
605113,"Ahmed, Nick",7.175063686746988,0.24636516853932586,415,227.0
605131,"Barnes, Austin",6.205915653846154,0.2449310344827586,260,432.0
605137,"Bell, Josh",7.83558217519685,0.2896553911205074,1016,24.0
605141,"Betts, Mookie",6.842872493573265,0.2998610421836228,778,360.0
605170,"Caratini, Victor",6.8648625469728595,0.30023076923076925,479,353.0
605204,"Davis, J.D.",7.229061374045801,0.23305357142857144,262,199.0
605361,"Martini, Nick",6.811735523465704,0.23939999999999997,277,368.0
606115,"Arcia, Orlando",7.832581135288552,0.23859475806451613,1057,25.0
606192,"Hernández, Teoscar",7.669796932515337,0.323524500907441,1304,52.0
606466,"Marte, Ketel",7.541261599147122,0.3563068181818182,938,82.0
607043,"Nimmo, Brandon",7.1997965689381935,0.30495684803001877,1262,214.0
607208,"Turner, Trea",7.532128144927536,0.2908920704845815,1035,84.0
607680,"Pillar, Kevin",7.510344226973683,0.25486770428015565,608,92.0
607732,"Stallings, Jacob",7.080168038793103,0.2821042654028436,464,270.0
608070,"Ramírez, José",7.198577548148148,0.30356930693069306,1350,215.0
608324,"Bregman, Alex",6.945621772771792,0.3065863377609108,1021,325.0
608336,"Gallo, Joey",7.1753900904977375,0.262438202247191,442,226.0
608348,"Kelly, Carson",6.816621557377049,0.27968979591836735,488,367.0
608369,"Seager, Corey",6.536693145695364,0.3658546365914787,906,416.0
608385,"Winker, Jesse",7.166732788353864,0.30629866666666666,893,229.0
608671,"Jankowski, Travis",6.352538395415472,0.20502469135802467,349,427.0
608701,"Refsnyder, Rob",7.527890421245422,0.3031566265060241,546,85.0
608841,"Meneses, Joey",6.9892864271844655,0.23791666666666667,515,311.0
609280,"Andujar, Miguel",7.602973982758621,0.2702551724137931,580,64.0
620443,"Torrens, Luis",7.302910582959641,0.29403883495145633,223,168.0
621020,"Swanson, Dansby",7.384548239051095,0.29700204081632653,1096,137.0
621028,"Newman, Kevin",6.548647441860465,0.2606985294117647,516,415.0
621035,"Taylor, Chris",6.962242065439672,0.28827027027027025,489,323.0
621043,"Correa, Carlos",7.229341068301225,0.3414908424908425,571,198.0
621438,"Taylor, Tyrone",7.564875007320643,0.2899085173501577,683,75.0
621439,"Buxton, Byron",8.040362365887207,0.3411451612903226,727,13.0
621466,"Stewart, DJ",7.0568616901408445,0.279488,284,278.0
621493,"Ward, Taylor",6.983503262752646,0.3122114624505929,1039,313.0
621512,"Nido, Tomás",7.956103276450513,0.277584,293,17.0
621550,"Wisdom, Patrick",7.829954999999999,0.2683450704225352,340,26.0
621566,"Olson, Matt",7.296107701232778,0.3101714285714286,1379,172.0
622534,"Margot, Manuel",7.130850081566069,0.2880625,613,247.0
622761,"Mateo, Jorge",7.603675413533835,0.24716949152542375,399,63.0
623912,"Ramírez, Harold",7.153436559633028,0.24968599033816427,436,239.0
623993,"Santander, Anthony",7.129291206373293,0.29841636363636365,1318,248.0
624413,"Alonso, Pete",7.261417866666667,0.31328368794326245,1200,184.0
624415,"Biggio, Cavan",6.787255544871794,0.21804761904761905,312,373.0
624424,"Conforto, Michael",7.297195294855709,0.3340053908355795,797,171.0
624428,"Frazier, Adam",6.8092182872928175,0.2570128205128205,543,369.0
624431,"Trevino, Jose",6.932760451807229,0.23723913043478262,332,329.0
624503,"Gordon, Nick",7.142865571428572,0.2544385964912281,560,244.0
624512,"McGuire, Reese",8.025821476793249,0.25660377358490566,237,14.0
